h3_index,h3_res,centroid_lat,centroid_lon,ADM_NM,GU_NM,CSV_ADMI_CD,coverage_ratio,is_edge_cell,h3_marker_radius_px,b2b_score,commercial_score,b2c_score,sales_score,base_h3_score,Ds,Od,Cc,demand_grade,demand_rank,demand_percentile,delivery_demand_index,flow_pop_index
8930e1c9203ffff,9,37.40198621067387,127.03866697772727,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e153503ffff,9,37.40036300607924,127.1302000566993,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e1c913bffff,9,37.42868418389582,127.0644529545412,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e026a13ffff,9,37.35960322771047,127.06915489264944,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e026113ffff,9,37.38396527544704,127.03455405000952,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9b03ffff,9,37.41255795062101,127.11288115114698,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e15206bffff,9,37.41858475210733,127.15534547817194,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e15254fffff,9,37.43902735027852,127.1518345670604,중앙동,중원구,41133525,1.0,0,4,0.1913800611444096,0.5183487607853257,0.0737175882922231,0.5858938017085731,0.3423350529826329,0.3423350529826329,0.1913800611444096,0.0737175882922231,C,23,46.0,0.2418652203850697,0.5271446613715776
8930e1c8b4fffff,9,37.45122333432811,127.1345026437224,태평2동,수정구,41131550,1.0,0,4,0.3465257969995541,0.4515854515405171,0.1273208741750058,0.5600892404378566,0.3713803407882334,0.3713803407882334,0.3465257969995541,0.1273208741750058,B,31,62.0,0.2681195276083796,0.4736918217154213
8930e02690bffff,9,37.38238125224454,127.09200428529982,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e1535cbffff,9,37.39711500114099,127.1220623376498,이매2동,분당구,41135610,1.0,0,4,0.2162747009881981,0.2235988704933136,0.0659755117268293,0.4379082962643491,0.23593934486817253,0.23593934486817253,0.2162747009881981,0.0659755117268293,D,5,10.0,0.2217615236139231,0.2911584767042302
8930e1c9033ffff,9,37.42391729957358,127.04572543066796,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e024d83ffff,9,37.35955160195345,127.10317998668046,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
8930e152447ffff,9,37.43426847445578,127.1330676770412,성남동,중원구,41133510,1.0,0,4,0.4750741802404046,0.9034330070857294,0.226919234680114,0.427188470349096,0.508153723088836,0.508153723088836,0.4750741802404046,0.226919234680114,A,45,90.0,0.8492600902926786,0.8354554192480366
8930e152c03ffff,9,37.44288700944608,127.18891231590996,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e1c8a47ffff,9,37.44646017411471,127.11573953057236,신촌동,수정구,41131630,1.0,0,4,0.0,0.2108426307669784,0.0,0.8108944918575417,0.25543428065613005,0.25543428065613005,0.0,0.0,D,3,6.0,0.1169799685864505,0.2809454233906647
8930e026803ffff,9,37.37762626249457,127.0732783413676,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9dd7ffff,9,37.44691714291412,127.08956060314016,신촌동,수정구,41131630,1.0,0,4,0.0,0.2108426307669784,0.0,0.8108944918575417,0.25543428065613005,0.25543428065613005,0.0,0.0,D,3,6.0,0.1169799685864505,0.2809454233906647
8930e15223bffff,9,37.40728090967371,127.15438530112029,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e0249a3ffff,9,37.34777216526697,127.1283764824924,구미동,분당구,41135670,1.0,0,4,0.2034090218704864,0.8226652114625687,0.1149869454888962,0.1804080194132415,0.3303672995587982,0.3303672995587982,0.2034090218704864,0.1149869454888962,B,27,54.0,0.7756944353999815,0.7707901401050359
8930e1536cfffff,9,37.37084824250281,127.10412985633234,정자1동,분당구,41135550,1.0,0,4,0.7036987105425986,0.966427655742064,0.3912288089646858,0.5020225237904835,0.640844424759958,0.640844424759958,0.7036987105425986,0.3912288089646858,A,47,94.0,0.894769215569581,0.8858909487613493
8930e1c9307ffff,9,37.41065717171073,127.06032940134152,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1c9ccfffff,9,37.43476136231507,127.07281934560572,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e152237ffff,9,37.41118943640044,127.1573403511508,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e1535c7ffff,9,37.4010227559928,127.1250132746834,이매1동,분당구,41135600,1.0,0,4,0.0826567158428316,0.7253811600741935,0.0254376646526116,0.4260810300588985,0.3148891426571338,0.3148891426571338,0.0826567158428316,0.0254376646526116,C,15,30.0,0.3159123476497381,0.6929014186083786
8930e1cd29bffff,9,37.46032105847621,127.16414358521628,양지동,수정구,41131610,1.0,0,4,0.1066468393641727,0.317967222448791,0.0329192690874854,0.6774776502502624,0.28375274528767785,0.28375274528767785,0.1066468393641727,0.0329192690874854,D,7,14.000000000000002,0.2343747547011696,0.3667127960264724
8930e02610fffff,9,37.380486425925525,127.03949723036206,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e026ad7ffff,9,37.36026179688405,127.0639765195041,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9bc7ffff,9,37.413216284355215,127.10769489791058,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e15212fffff,9,37.43398390062352,127.1802750333436,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e1c930bffff,9,37.40674974843858,127.05738536027653,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e152613ffff,9,37.4218827324734,127.12939761306988,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e1cd677ffff,9,37.4638064201847,127.1591896298051,단대동,수정구,41131590,1.0,0,4,0.1645438818811267,0.4276955466583788,0.0572251025229453,0.7035227408005049,0.33824681796573897,0.33824681796573897,0.1645438818811267,0.0572251025229453,C,16,32.0,0.2392034972721506,0.4545648001595647
8930e0269cfffff,9,37.38303992061827,127.08682217724274,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e1c8943ffff,9,37.47274732015638,127.13370091771036,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e026eb3ffff,9,37.378516265065215,127.05503197210804,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e152027ffff,9,37.42922923010252,127.16149771585437,상대원2동,중원구,41133580,1.0,0,4,0.1185325043522918,0.3731030524300761,0.0539294272126566,0.5770476753791791,0.2806531648435509,0.2806531648435509,0.1185325043522918,0.0539294272126566,D,9,18.0,0.1548166588925034,0.4108563040795562
8930e15250bffff,9,37.44467982590173,127.15231460245504,신흥2동,수정구,41131520,1.0,0,4,0.1892489247536846,0.7564630651168534,0.0596877044166706,0.5789162234066758,0.3960789794234711,0.3960789794234711,0.1892489247536846,0.0596877044166706,B,32,64.0,0.5981475078458276,0.7177865854050255
8930e152ed3ffff,9,37.42442086956124,127.17683408953508,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e1533b7ffff,9,37.37794229718,127.14927299486948,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e1536d3ffff,9,37.37433218069002,127.09918489066372,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
8930e1c8b0bffff,9,37.45687526850448,127.13498113743744,복정동,수정구,41131620,1.0,0,4,0.0945999036459246,0.6054283979324323,0.0206579963501409,0.379589044114181,0.2750688355106697,0.2750688355106697,0.0945999036459246,0.0206579963501409,C,10,20.0,0.341178602879723,0.5968634026142088
8930e0268c7ffff,9,37.37828421665084,127.06809820814374,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e026dabffff,9,37.40129952450019,127.0778770759136,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e0249a7ffff,9,37.34885333865712,127.13108723397536,구미동,분당구,41135670,1.0,0,4,0.2034090218704864,0.8226652114625687,0.1149869454888962,0.1804080194132415,0.3303672995587982,0.3303672995587982,0.2034090218704864,0.1149869454888962,B,27,54.0,0.7756944353999815,0.7707901401050359
8930e1c99b7ffff,9,37.44189342410543,127.11797660603952,신촌동,수정구,41131630,1.0,0,4,0.0,0.2108426307669784,0.0,0.8108944918575417,0.25543428065613005,0.25543428065613005,0.0,0.0,D,3,6.0,0.1169799685864505,0.2809454233906647
8930e1c9e9bffff,9,37.4223805939038,127.0691645665264,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e152403ffff,9,37.439919937199136,127.13354591354728,수진1동,수정구,41131570,1.0,0,4,0.4428828238702152,0.3917671042439353,0.1880302726006348,0.4956059376057463,0.3795715345801329,0.3795715345801329,0.4428828238702152,0.1880302726006348,B,35,70.0,0.2633359049552259,0.4257993406100288
8930e152343ffff,9,37.40878490099058,127.16500575557166,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e1532afffff,9,37.36580178844629,127.1325197965372,수내3동,분당구,41135540,1.0,0,4,0.1882049897089418,0.4810292978690261,0.0569102022803107,0.6299538837015899,0.33902459338996715,0.33902459338996715,0.1882049897089418,0.0569102022803107,C,20,40.0,0.2800188300424025,0.4972655063404188
8930e1c8a03ffff,9,37.452111095188805,127.11621622597534,신촌동,수정구,41131630,1.0,0,4,0.0,0.2108426307669784,0.0,0.8108944918575417,0.25543428065613005,0.25543428065613005,0.0,0.0,D,3,6.0,0.1169799685864505,0.2809454233906647
8930e026ca3ffff,9,37.396539348092624,127.05915168399844,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c93cbffff,9,37.40632171934845,127.04949639895452,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1c98afffff,9,37.42973945625122,127.10122264574,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e152cc3ffff,9,37.44246453699113,127.1809990764879,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e1531a7ffff,9,37.39597769874813,127.15342546804229,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e1c9ddbffff,9,37.44300791843628,127.08661164017435,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e15368bffff,9,37.37649680058146,127.10460491867936,정자1동,분당구,41135550,1.0,0,4,0.7036987105425986,0.966427655742064,0.3912288089646858,0.5020225237904835,0.640844424759958,0.640844424759958,0.7036987105425986,0.3912288089646858,A,47,94.0,0.894769215569581,0.8858909487613493
8930e026b9bffff,9,37.37066194643601,127.08316669125064,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
8930e15049bffff,9,37.40096806487086,127.1590946422608,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e1c9c8bffff,9,37.440409943654096,127.07329192449016,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1526d7ffff,9,37.42254146375092,127.12420921719588,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e026807ffff,9,37.3787090013291,127.07598666107624,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e024d3bffff,9,37.35258166663652,127.1130679558278,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
8930e1c8a4bffff,9,37.44255067667324,127.11278762230678,신촌동,수정구,41131630,1.0,0,4,0.0,0.2108426307669784,0.0,0.8108944918575417,0.25543428065613005,0.25543428065613005,0.0,0.0,D,3,6.0,0.1169799685864505,0.2809454233906647
8930e153583ffff,9,37.40667303985834,127.12549051482546,야탑2동,분당구,41135630,1.0,0,4,0.3801955310532749,0.3908446623772692,0.1488158261319484,0.5974498309352706,0.3793264626244408,0.3793264626244408,0.3801955310532749,0.1488158261319484,B,33,66.0,0.589740090564089,0.4250608041631575
8930e1cd257ffff,9,37.451181646151866,127.16861576903598,금광2동,중원구,41133540,1.0,0,4,0.2861491491090046,0.6837851247944691,0.0995159259202822,0.5172577551888955,0.3966769887531628,0.3966769887531628,0.2861491491090046,0.0995159259202822,B,34,68.0,0.6601190271676689,0.6595983030305386
8930e026a93ffff,9,37.36590816906045,127.06444773821823,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9b83ffff,9,37.41886602786727,127.10817059864613,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1525cfffff,9,37.44533866103502,127.14712246232378,신흥3동,수정구,41131530,1.0,0,4,0.9612032659288844,0.5267766241162426,0.4127336526000749,0.4445486732907596,0.5863155539839904,0.5863155539839904,0.9612032659288844,0.4127336526000749,A,46,92.0,0.6477052721893249,0.5338922781743881
8930e024c33ffff,9,37.34783471238557,127.0943416382912,구미1동,분당구,41135665,1.0,0,4,0.135782488432641,0.7309825560957123,0.0859169663544788,0.6007368125922509,0.38835470586877074,0.38835470586877074,0.135782488432641,0.0859169663544788,B,29,57.99999999999999,0.4688519830972249,0.6973860753274006
8930e15347bffff,9,37.38539288759811,127.11321257336397,백현동,분당구,41135657,1.0,0,4,0.2712591632191613,0.8669433147201264,0.1696190422988663,0.6645488588828556,0.49309259478025247,0.49309259478025247,0.2712591632191613,0.1696190422988663,B,39,78.0,0.7460280532280422,0.8062406050456876
8930e1c8bcfffff,9,37.45753268574245,127.12978952575548,복정동,수정구,41131620,1.0,0,4,0.0945999036459246,0.6054283979324323,0.0206579963501409,0.379589044114181,0.2750688355106697,0.2750688355106697,0.0945999036459246,0.0206579963501409,C,10,20.0,0.341178602879723,0.5968634026142088
8930e1cd633ffff,9,37.46945983553093,127.15967053652568,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e152e13ffff,9,37.424842265967655,127.18474454553532,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e02698bffff,9,37.38868793922184,127.0872957019792,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e026e6fffff,9,37.36200252278752,127.06150521661964,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9a7bffff,9,37.39758520450357,127.09589987109568,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e15244bffff,9,37.43035927942506,127.13011434859062,성남동,중원구,41133510,1.0,0,4,0.4750741802404046,0.9034330070857294,0.226919234680114,0.427188470349096,0.508153723088836,0.508153723088836,0.4750741802404046,0.226919234680114,A,45,90.0,0.8492600902926786,0.8354554192480366
8930e1524c7ffff,9,37.44057805442408,127.12835575170033,태평1동,수정구,41131540,1.0,0,4,0.1950230913822297,0.6285420871564925,0.0600585609366998,0.5826479806958633,0.36656793004282134,0.36656793004282134,0.1950230913822297,0.0600585609366998,B,26,52.0,0.3183210802017464,0.6153689611003168
8930e152e8fffff,9,37.42766910379683,127.1849860485746,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e153373ffff,9,37.36381575091155,127.14807498774118,분당동,분당구,41135510,1.0,0,4,0.0256173924590182,0.6211531610107133,0.005240784280864,0.5994267973238342,0.3128595337686074,0.3128595337686074,0.0256173924590182,0.005240784280864,C,12,24.0,0.2110239759971392,0.6094531506204426
8930e1cd047ffff,9,37.469226910424815,127.172779571521,양지동,수정구,41131610,1.0,0,4,0.1066468393641727,0.317967222448791,0.0329192690874854,0.6774776502502624,0.28375274528767785,0.28375274528767785,0.1066468393641727,0.0329192690874854,D,7,14.000000000000002,0.2343747547011696,0.3667127960264724
8930e1c8ac7ffff,9,37.45276779517918,127.1110265933824,신촌동,수정구,41131630,1.0,0,4,0.0,0.2108426307669784,0.0,0.8108944918575417,0.25543428065613005,0.25543428065613005,0.0,0.0,D,3,6.0,0.1169799685864505,0.2809454233906647
8930e026883ffff,9,37.38393122047525,127.06856994166186,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e026d67ffff,9,37.39217003860811,127.08235005774011,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9973ffff,9,37.42776681218081,127.11678479770735,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c9e57ffff,9,37.41325237249085,127.07363945113802,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e15326bffff,9,37.351677981028566,127.13132594098845,정자3동,분당구,41135570,1.0,0,4,0.1773985715044486,0.6370084093753823,0.1357055145301874,0.2839446151357023,0.30851427763643013,0.30851427763643013,0.1773985715044486,0.1357055145301874,C,21,42.0,0.356560207606438,0.6221473693182836
8930e1c9387ffff,9,37.41696015132264,127.05561855006772,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c986bffff,9,37.41561557874152,127.10003499025274,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1c9d4fffff,9,37.4360460214597,127.09651077566603,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c9037ffff,9,37.4250017219525,127.04843381421952,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e02690fffff,9,37.38346388754618,127.0947140403004,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e1c8b53ffff,9,37.45470681570626,127.12955050987148,복정동,수정구,41131620,1.0,0,4,0.0945999036459246,0.6054283979324323,0.0206579963501409,0.379589044114181,0.2750688355106697,0.2750688355106697,0.0945999036459246,0.0206579963501409,C,10,20.0,0.341178602879723,0.5968634026142088
