h3_index,lat,lon,ADM_NM,GU_NM,CSV_ADMI_CD,Ds,demand_grade,Ra,Ra_grade,Ra_percentile,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,ratio_footway,has_crossing,ratio_footway_norm,walk_density_norm
8830e1506bfffff,37.38268869477674,127.16803084765736,서현1동,분당구,41135580,0.46286517016966955,A,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e1c9bdfffff,37.412132978621514,127.10498320360885,시흥동,수정구,41131650,0.2292619362013324,D,0.22893454449665201,D,19.78798586572438,6862.0,2246.8,0,0.4,0.3274,0.0,0.3774350555777154,0.2598684075518862
8830e1c937fffff,37.40326999645698,127.06233126167095,시흥동,수정구,41131650,0.2292619362013324,D,0.34267600212578014,B,55.47703180212014,1750.2,1225.2,0,0.7,0.7,0.0,0.8069778219438019,0.06628291116086456
8830e1535bfffff,37.407096357235815,127.13339119993225,야탑3동,분당구,41135640,0.2899265421066042,C,0.36962389102452115,B,69.96466431095406,8233.7,4929.5,0,0.5619,0.5987,0.0,0.6901966028539346,0.3118174996098244
8830e1c8b1fffff,37.4597013117285,127.13522055335976,복정동,수정구,41131620,0.2465699214638441,C,0.3466524684501591,B,59.01060070671378,6114.4,3675.2,0,0.6286,0.6011,0.0,0.6929633839577418,0.23155704955687453
8830e02685fffff,37.370896615035406,127.07009851324122,운중동,분당구,41135680,0.34365185828235756,B,0.3497062457518311,B,62.19081272084806,7876.8,4444.7,0,0.6456,0.5643,0.0,0.6505394070326963,0.2983016097958421
8830e1c9a3fffff,37.405400378159,127.10179650594644,삼평동,분당구,41135655,0.458371381575248,A,0.2911169957961413,C,34.275618374558306,10046.0,3855.4,0,0.5,0.3838,0.0,0.4424544115171874,0.38045077063088784
8830e1c91dfffff,37.42890980452022,127.05137778868847,고등동,수정구,41131640,0.24694815124964348,C,0.34775525108376215,B,60.07067137809188,2197.3,1538.1,0,0.7,0.7,0.0,0.8069778219438019,0.08321374102080464
8830e15341fffff,37.392784291982196,127.11121531794886,백현동,분당구,41135657,0.45376362521388297,B,0.8292906584066789,A,97.1731448763251,25092.0,13287.7,9,0.7119,0.5296,1.0,0.6105363635734821,0.9502537099242869
8830e1c897fffff,37.47317502383165,127.14161072564035,위례동,수정구,41131625,0.46287014847446417,A,0.7350112925518532,A,95.75971731448763,7243.3,5540.5,1,0.7617,0.7649,1.0,0.8817961942925916,0.27430938278272143
8830e15235fffff,37.4087849183867,127.16500589240071,도촌동,중원구,41133670,0.2853938536924451,C,0.3597615406085915,B,67.13780918727915,3254.1,2277.9,0,0.7,0.7,0.0,0.8069778219438019,0.12323470610356918
8830e1c989fffff,37.43105313004518,127.09084997796312,고등동,수정구,41131640,0.24694815124964348,C,0.1932771075513511,D,13.780918727915195,4413.5,1369.8,0,0.3333,0.3104,0.0,0.3578370227590802,0.1671409948257301
8830e1c903fffff,37.42217821057524,127.04819887254412,고등동,수정구,41131640,0.24694815124964348,C,0.3403749278549029,B,53.71024734982333,1547.7,1083.4,0,0.7,0.7,0.0,0.8069778219438019,0.05861266359127397
8830e026d7fffff,37.39108701197028,127.07964090322452,운중동,분당구,41135680,0.34365185828235756,B,0.3487282066821136,B,60.7773851590106,10546.7,5235.1,0,0.5368,0.4964,0.0,0.5722625583041475,0.3994106112015151
8830e024d9fffff,37.35955161953489,127.1031801232576,금곡동,분당구,41135662,0.3352825633228366,B,0.34032632655350625,B,53.35689045936396,14953.7,5526.3,0,0.55,0.3696,0.0,0.4260842899863274,0.5663087018632509
8830e15327fffff,37.35450268069446,127.13156480598569,정자3동,분당구,41135570,0.2978596732733048,C,0.3433898786679825,B,56.18374558303887,1813.1,1269.2,0,0.7,0.7,0.0,0.8069778219438019,0.06866249963487242
8830e1521bfffff,37.44204161642589,127.17308722511146,상대원1동,중원구,41133570,0.2265850361917555,D,0.2625893750318732,C,27.915194346289752,2989.2,1481.9,0,0.5,0.4958,0.0,0.5715708630281957,0.11320343273531641
8830e026bdfffff,37.36501457679295,127.08269381913455,금곡동,분당구,41135662,0.3352825633228366,B,0.29669230712981093,C,36.74911660777385,5800.1,2902.7,0,0.5,0.5005,0.0,0.5769891426898183,0.21965550017961202
8830e1530dfffff,37.380165820856526,127.12063218218776,수내2동,분당구,41135530,0.12591557692101515,D,0.7904115086369348,A,96.81978798586573,12367.2,9384.5,3,0.7949,0.7588,1.0,0.8747639589870814,0.4683530834736738
8830e1c9dbfffff,37.45125521818193,127.10041100990178,신촌동,수정구,41131630,0.17434483147037586,D,0.3188700449428063,C,43.81625441696113,5609.1,3103.3,0,0.5158,0.5533,0.0,0.6378583269735795,0.2124223805112483
8830e15201fffff,37.42772288834394,127.15087489118979,하대원동,중원구,41133660,0.2609272515073311,C,0.27672875203775366,C,30.742049469964666,4063.3,2031.6,0,0.5,0.5,0.0,0.5764127299598585,0.15387886684603416
8830e026a3fffff,37.35828524534429,127.07951295165945,구미1동,분당구,41135665,0.34185927345280975,B,0.24455632297682328,C,22.614840989399294,1231.5,615.7,0,0.5,0.5,0.0,0.5764127299598585,0.04663743664293292
8830e1526dfffff,37.419716160900585,127.12397072633007,도촌동,중원구,41133670,0.2853938536924451,C,0.47125897323524246,A,85.51236749116607,10701.7,8115.0,0,0.779,0.7583,0.0,0.8741875462571214,0.4052798491079798
8830e1c9c1fffff,37.43693014871812,127.07824095385158,고등동,수정구,41131640,0.24694815124964348,C,0.3066424501852406,C,39.2226148409894,14813.9,4444.2,0,0.3,0.3,0.0,0.3458476379759151,0.561011316649582
8830e1c93bfffff,37.41630459471049,127.0608007725223,고등동,수정구,41131640,0.24694815124964348,C,0.3487874854210068,B,61.130742049469966,2288.2,1601.7,0,0.7,0.7,0.0,0.8069778219438019,0.08665452214495353
8830e1c8b5fffff,37.4529651526259,127.13202672231206,복정동,수정구,41131620,0.2465699214638441,C,0.6990217654491403,A,93.28621908127208,6393.1,4525.2,5,0.692,0.7078,1.0,0.8159698605311757,0.24211273745556675
8830e15345fffff,37.38605249084659,127.10802855136644,백현동,분당구,41135657,0.45376362521388297,B,0.4085756659698356,A,80.21201413427562,7380.2,5197.4,0,0.6614,0.7042,0.0,0.8118196888754647,0.27949263473216557
8830e02689fffff,37.38393123801656,127.06857007823015,운중동,분당구,41135680,0.34365185828235756,B,0.3658156633402542,B,69.25795053003534,3787.0,2650.9,0,0.7,0.7,0.0,0.8069778219438019,0.14341511520911165
8830e0248bfffff,37.34020386434844,127.10940762052199,구미동,분당구,41135670,0.3326673998045227,B,0.28951213721281616,C,33.56890459363957,7437.0,3306.4,0,0.4432,0.4446,0.0,0.5125461994803062,0.2816455247356455
8830e15253fffff,37.44793077159603,127.16046431267016,금광2동,중원구,41133540,0.37356612814517376,B,0.3767071256053973,B,72.08480565371025,11824.2,6215.0,0,0.5224,0.5256,0.0,0.6059250617338032,0.4477903363729201
8830e1c9a7fffff,37.39866824409466,127.0986106420898,판교동,분당구,41135650,0.29816322204591883,C,0.6979215159235126,A,92.93286219081273,6823.9,4741.6,4,0.7123,0.6948,1.0,0.8009831295522194,0.25842754700874937
8830e1c921fffff,37.40198622818889,127.03866711428019,운중동,분당구,41135680,0.34365185828235756,B,0.3551030387127199,B,65.37102473498233,2844.1,1990.8,0,0.7,0.7,0.0,0.8069778219438019,0.10770636645066392
