h3_index,lat,lon,ADM_NM,GU_NM,CSV_ADMI_CD,Ds,demand_grade,P_wind_fail,P_rain_fail,P_visibility_fail,P_drone_weather_available,weather_risk,score_weather,weather_station,weather_source,weather_period_start,weather_period_end,weather_note
8830e1c9adfffff,37.40454961174065,127.08600665845725,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026c1fffff,37.38980920175924,127.05597321121994,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1cd23fffff,37.45551612837777,127.17948783999445,은행2동,중원구,41133560,0.28440447622504966,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c927fffff,37.395684583555266,127.04337703976495,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1534bfffff,37.39951655975702,127.11440291842874,삼평동,분당구,41135655,0.458371381575248,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c8a1fffff,37.452111112503665,127.11621636281501,신촌동,수정구,41131630,0.17434483147037586,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e152c5fffff,37.43614987082886,127.18571082451813,상대원1동,중원구,41133570,0.2265850361917555,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15041fffff,37.39573670447804,127.16651864628487,야탑3동,분당구,41135640,0.2899265421066042,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c993fffff,37.43275946554399,127.12245024583461,수진2동,수정구,41131580,0.3244089278797707,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026e1fffff,37.370047008795915,127.05432650269134,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15331fffff,37.3683847271886,127.14584151273668,분당동,분당구,41135510,0.25547859328212585,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15225fffff,37.4012076334663,127.1460024670817,야탑3동,분당구,41135640,0.2899265421066042,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026c7fffff,37.38350560216529,127.06068213116176,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e024c9fffff,37.351978667549126,127.08421944202482,구미1동,분당구,41135665,0.34185927345280975,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15317fffff,37.38184959190431,127.15222629686134,서현1동,분당구,41135580,0.46286517016966955,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9e5fffff,37.41042839518925,127.07340336821396,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1520bfffff,37.43445838431257,127.1540705281059,하대원동,중원구,41133660,0.2609272515073311,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15369fffff,37.37932115655159,127.10484261837405,정자1동,분당구,41135550,0.6610120434351695,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02693fffff,37.38562916460955,127.10013435837571,판교동,분당구,41135650,0.29816322204591883,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1525dfffff,37.447081043725554,127.14464651735686,신흥2동,수정구,41131520,0.357112249558172,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9b1fffff,37.412557968048105,127.11288128787905,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1cd27fffff,37.448778640095135,127.17628711348573,금광2동,중원구,41133540,0.37356612814517376,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c8a5fffff,37.44537601763876,127.11302594337474,신촌동,수정구,41131630,0.17434483147037586,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e152c9fffff,37.44920187647327,127.18420039094505,상대원1동,중원구,41133570,0.2265850361917555,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15243fffff,37.440345215785435,127.14145178306711,신흥1동,수정구,41131510,0.4619442280384485,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15045fffff,37.389002806817814,127.16332287901464,서현1동,분당구,41135580,0.46286517016966955,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c997fffff,37.426025167266346,127.11925975820243,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c911fffff,37.42933939332496,127.05926972470124,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15335fffff,37.36165299516843,127.14265037300777,분당동,분당구,41135510,0.25547859328212585,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15229fffff,37.41425329276519,127.14448612654608,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026cbfffff,37.39653936560653,127.05915182057953,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1531bfffff,37.39489547694361,127.15071144830141,서현1동,분당구,41135580,0.46286517016966955,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9e9fffff,37.42346468901687,127.07187457840568,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026b1fffff,37.3654374640003,127.09058291131143,금곡동,분당구,41135662,0.3352825633228366,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15301fffff,37.38058745867648,127.128528837481,서현1동,분당구,41135580,0.46286517016966955,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1536dfffff,37.37259028929849,127.1016575186643,금곡동,분당구,41135662,0.3352825633228366,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02697fffff,37.37889813055013,127.09694970986043,판교동,분당구,41135650,0.29816322204591883,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02499fffff,37.34735297003032,127.12048388918946,구미1동,분당구,41135665,0.34185927345280975,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02611fffff,37.3822259283886,127.03702578511673,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15261fffff,37.420140523638906,127.13187259741147,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9b5fffff,37.40582506751122,127.10969330457193,삼평동,분당구,41135655,0.458371381575248,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1cd2bfffff,37.46182978223701,127.17477480001051,은행2동,중원구,41133560,0.28440447622504966,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15353fffff,37.40078556034605,127.13810070543082,이매1동,분당구,41135600,0.2805467112355271,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c8a9fffff,37.45841865709686,127.11150302795167,신촌동,수정구,41131630,0.17434483147037586,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e152cdfffff,37.442464554280996,127.18099921343536,상대원1동,중원구,41133570,0.2265850361917555,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15247fffff,37.43360985298938,127.13825788518533,성남동,중원구,41133510,0.5129422940779669,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15049fffff,37.40205038763968,127.16180973933419,야탑3동,분당구,41135640,0.2899265421066042,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c99bfffff,37.439068040419855,127.11773833847106,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c915fffff,37.422607498248645,127.05608952382198,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026e9fffff,37.37635027587731,127.04961848646923,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15339fffff,37.37469697804602,127.14113437080906,서현2동,분당구,41135590,0.418974930376502,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1522dfffff,37.40751919355961,127.14129299820154,야탑3동,분당구,41135640,0.2899265421066042,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c981fffff,37.42474701009278,127.09556154031631,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e024d1fffff,37.35324275455719,127.10788650826935,금곡동,분당구,41135662,0.3352825633228366,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9edfffff,37.416732658363294,127.06869264027691,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1532bfffff,37.367544966419146,127.13004709875868,수내3동,분당구,41135540,0.29484970399070237,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15213fffff,37.43572769682279,127.17779887410538,상대원1동,중원구,41133570,0.2265850361917555,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1cd63fffff,37.467717309661005,127.16214788031239,위례동,수정구,41131625,0.46287014847446417,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026b5fffff,37.35870783191196,127.08740076066373,구미1동,분당구,41135665,0.34185927345280975,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15305fffff,37.37385569144942,127.12533988392573,수내2동,분당구,41135530,0.12591557692101515,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9d3fffff,37.44494860204373,127.10512392836934,신촌동,수정구,41131630,0.17434483147037586,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e024ddfffff,37.352821854218305,127.09999623824218,금곡동,분당구,41135662,0.3352825633228366,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e0269bfffff,37.39193657663001,127.09542561173136,판교동,분당구,41135650,0.29816322204591883,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026dbfffff,37.4041235351584,127.07811360959948,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e0249dfffff,37.340623239748595,127.11729781939275,구미동,분당구,41135670,0.3326673998045227,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c907fffff,37.415447083071015,127.04502078829927,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e152ebfffff,37.42983458994373,127.19042194674638,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02615fffff,37.375497302052636,127.0338514035647,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15265fffff,37.41340655748888,127.12868120690267,야탑1동,분당구,41135620,0.7196853984687459,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9b9fffff,37.41886604528062,127.10817073538465,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c933fffff,37.4100010941096,127.06551153480105,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15357fffff,37.39405239332645,127.13490924792579,이매1동,분당구,41135600,0.2805467112355271,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c8adfffff,37.45168339699643,127.10831306053369,신촌동,수정구,41131630,0.17434483147037586,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02681fffff,37.37762628004961,127.07327847792945,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1524bfffff,37.44665548313307,127.1367394967747,태평2동,수정구,41131550,0.35002399644440313,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1504dfffff,37.395316322842234,127.15861442259434,서현1동,분당구,41135580,0.46286517016966955,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026edfffff,37.369621514244024,127.04644237046499,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1533dfffff,37.367965078488275,127.13794368153718,분당동,분당구,41135510,0.25547859328212585,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15231fffff,37.41551991488095,127.1682028821024,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c985fffff,37.418014077751074,127.09237574608537,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
