h3_index,lat,lon,admin_code,dong,gu,delivery_demand_index,flow_pop_index,urgency_score,urgency_level,score_airspace,score_obstacle,score_noise,score_terrain_raw,score_robot_access_ra,score_weather,dashboard_score_all_layers,dashboard_score_without_robot,original_composite_score,dashboard_feasible_all_layers,dashboard_feasible_static,dashboard_score_band,composite_level,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,b2b_index_100,b2c_index_100,b2c_zone_type,robot_index_100,welfare_facility_count,welfare_density,total_corp,drone_ratio,resident_score,inflow_score,connectivity_index,passable_ratio
8930e153017ffff,37.38341240030306,127.12876737901802,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,매우 높음,0.0,0.65,0.825162838532739,1.0,0.5544431686685952,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,106,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,11536.0,6485.0,150,0.5333,60.2,60.87,즉시 확장 구역,53.9,6,0.0151515151515151,2145,0.3874125874125874,0.6919578564216569,0.5459936266462968,0.7087719298245614,0.8641462523368525
8930e1c9c0fffff,37.4351900415242,127.080715215079,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,매우 낮음,0.0,0.825,0.9794309221803222,1.0,0.4673255217212113,0.8,0.0,0.0,0.0,False,False,부적합,부적합,2,14,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,16961.6,5474.8,22,0.4909,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e024cb3ffff,37.354142365706615,127.08963550218137,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,높음,1.0,1.0,0.9777168323620158,1.0,0.4434145563710772,0.8,0.346827,0.782173,0.7821734658896127,True,True,낮음,높음,0,13,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.3577852268197078,0.2730987644846903,0.2718153676147724,1420.4,752.8,6,0.5,39.85,58.34,즉시 확장 구역,38.0,9,0.0441176470588235,1089,0.4664830119375573,0.5744689704551427,0.4905531750406035,0.348314606741573,0.8483579472724432
8930e152063ffff,37.42141080839608,127.15558555339534,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,보통,0.0,1.0,0.953719574905725,1.0,0.51699335732121,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,27,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,22448.1,7222.8,86,0.4326,23.03,46.22,안정 수요 구역,50.86,42,0.08203125,550,0.3763636363636363,0.5382405433314565,0.3867563125640387,0.6610169491525424,0.8445071867081309
8930e152547ffff,37.44185356555039,127.1520745511879,41133525,중앙동,중원구,0.0453211759139985,0.0955786315011052,0.0654241581488412,매우 낮음,0.0,0.5625,0.5066489361702128,1.0,0.5032313519693714,0.8,0.0,0.0,0.0,False,False,부적합,부적합,5,376,,Unknown,0.240638715099449,0.0873911700377771,0.0453211759139985,0.0453211759139985,0.1144339362005783,0.0164983851538812,0.1120405187629498,0.1068079028104361,12377.2,5681.8,216,0.5611,3.01,45.62,성장 잠재 구역,74.44,28,0.7,57,0.2105263157894736,0.3997053720093187,0.3497690389931692,0.5161290322580645,0.8721953821091432
8930e1c9247ffff,37.396340210280606,127.03819789888988,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,1.0,1.0,1.0,0.4367637429638237,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,3676.9,1773.1,4,0.5,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c8b47ffff,37.4540492789104,127.1347418570448,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,낮음,0.0,0.7375,0.9811450119986288,1.0,0.5645478276566523,0.8,0.0,0.0,0.0,False,False,부적합,부적합,3,14,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,5775.1,3882.0,46,0.6696,34.94,22.48,관망 구역,56.93,9,0.046875,657,0.4231354642313546,0.2143542045900754,0.2104581960574201,0.72,0.5776880928287509
8930e026903ffff,37.385205355527376,127.0922412551737,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,낮음,0.0,1.0,0.957147754542338,1.0,0.5980694579577673,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,25,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,4743.1,3544.9,22,0.5364,23.14,81.09,즉시 확장 구역,67.16,16,0.0634920634920634,375,0.328,0.8570307701319142,0.7450650572252329,0.4828897338403042,0.8824181102595765
8930e1c902bffff,37.41935470075698,127.0479636558956,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,매우 낮음,0.0,1.0,1.0,1.0,0.5540155482573637,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,2890.1,2023.1,2,0.7,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e026157ffff,37.37831990562464,127.03408548435968,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,1.0,1.0,1.0,1.0,0.570947569481239,0.8,0.456758,0.8,0.8,True,True,보통,최적,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,4739.2,3317.4,2,0.7,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c9ed7ffff,37.41955659480616,127.06892850173244,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,보통,0.0,1.0,1.0,1.0,0.5502020499564423,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,2473.6,1731.5,2,0.7,34.75,59.87,즉시 확장 구역,61.4,18,0.0252808988764044,993,0.3031218529707956,0.6072316978343043,0.4102062990359738,0.3268292682926829,1.0
8930e152e07ffff,37.42418062179024,127.18993827551051,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,보통,0.0,1.0,0.9948577305450804,1.0,0.5483326854638313,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,3,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,2269.5,1588.6,2,0.7,23.03,46.22,안정 수요 구역,50.86,42,0.08203125,550,0.3763636363636363,0.5382405433314565,0.3867563125640387,0.6610169491525424,0.8445071867081309
8930e1c9dcfffff,37.44235198617008,127.09179839547372,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,매우 낮음,0.0,1.0,0.996571820363387,1.0,0.5541736538186246,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,2,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,2907.3,2035.1,2,0.7,28.58,48.86,안정 수요 구역,62.72,12,0.0441176470588235,138,0.4927536231884058,0.4243602029057148,0.64839550731704,0.723404255319149,0.7148476360581216
8930e152337ffff,37.41876769801204,127.17635187255664,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,보통,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.0,0.0,0,0.0,23.03,46.22,안정 수요 구역,50.86,42,0.08203125,550,0.3763636363636363,0.5382405433314565,0.3867563125640387,0.6610169491525424,0.8445071867081309
8930e02499bffff,37.34627168297239,127.11777374189556,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,매우 높음,1.0,0.65,0.8320191978059649,1.0,0.5753362544737576,0.8,0.248919,0.43265,0.4326499828591017,True,True,낮음,보통,4,102,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,7683.4,5075.0,108,0.6278,36.86,56.33,즉시 확장 구역,34.89,17,0.0833333333333333,990,0.401010101010101,0.5786202309037534,0.4829618333449584,0.3705035971223021,0.8005002274905291
8930e15360fffff,37.3712702189831,127.1120228748396,41135545,정자동,분당구,0.143609808465298,0.2071475318499021,0.1690248978191396,보통,0.0,0.7375,0.5042134831460674,1.0,0.6278361419159716,0.8,0.0,0.0,0.0,False,False,부적합,부적합,3,356,,Unknown,0.2173872443738911,0.2080913249989688,0.143609808465298,0.143609808465298,0.1818634183712936,0.0868897907433371,0.3520834932085028,0.1948775199162689,11819.2,8109.5,246,0.6862,22.79,67.62,즉시 확장 구역,52.34,5,0.078125,264,0.3674242424242424,0.7596626158486808,0.5202887219853963,0.2569444444444444,0.7094069945732812
8930e1536c7ffff,37.373672498812425,127.10436735410748,41135550,정자1동,분당구,0.5303897174782778,0.5484965438631837,0.5376324480322402,매우 높음,0.0,0.3,0.9125814192663696,1.0,0.5495906551945924,0.8,0.0,0.0,0.0,False,False,부적합,부적합,9,60,,Unknown,0.5654122700532263,0.5316036957519632,0.5303897174782778,0.5303897174782778,0.5411999778191837,0.6184404979551392,0.7528585680300821,0.5903686349548949,18438.4,8170.7,86,0.693,52.47,72.59,즉시 확장 구역,60.91,12,0.1666666666666666,2128,0.3547932330827067,0.7596626158486808,0.7286982224666566,0.376,0.82601861962788
8930e15312bffff,37.385757040484,127.15517981080716,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,매우 높음,0.0,1.0,0.9314364072677408,1.0,0.5865130270986426,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,40,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,8205.0,5511.6,52,0.5692,60.2,60.87,즉시 확장 구역,53.9,6,0.0151515151515151,2145,0.3874125874125874,0.6919578564216569,0.5459936266462968,0.7087719298245614,0.8641462523368525
8930e024dc7ffff,37.35390351675839,127.1027051565698,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,매우 높음,1.0,0.825,0.9125814192663696,1.0,0.4610351834943589,0.8,0.277683,0.602304,0.602303736715804,True,True,낮음,높음,2,53,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,14296.5,5068.8,58,0.431,35.22,56.24,안정 수요 구역,55.2,15,0.046875,895,0.3787709497206704,0.6327276608160091,0.5508094573824001,0.1202185792349726,0.8573219744212512
8930e152c47ffff,37.43723282087046,127.1884288285216,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,높음,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.0,0.0,0,0.0,88.87,27.22,성장 잠재 구역,60.46,28,0.0777777777777777,3286,0.696895922093731,0.2132019671604174,0.1762887572573852,0.321608040201005,0.9493140164101443
8930e026bd7ffff,37.367838230077375,127.08293015357812,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,매우 높음,0.0,1.0,1.0,1.0,0.5685336073626773,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,4475.5,3132.9,2,0.7,35.22,56.24,안정 수요 구역,55.2,15,0.046875,895,0.3787709497206704,0.6327276608160091,0.5508094573824001,0.1202185792349726,0.8573219744212512
8930e1504d7ffff,37.39814216247577,127.1588544304825,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,보통,0.0,1.0,0.9914295509084676,1.0,0.5508595714224401,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,5,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,2545.4,1781.8,2,0.7,39.45,45.3,성장 잠재 구역,52.15,23,0.0821428571428571,961,0.5306971904266389,0.5134996313347452,0.2866727135806758,0.597457627118644,0.8622733276063825
8930e15222fffff,37.40661997943612,127.15957506196636,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,보통,0.0,1.0,0.9554336647240316,1.0,0.4233868203253297,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,26,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,1523.4,751.5,20,0.53,39.45,45.3,성장 잠재 구역,52.15,23,0.0821428571428571,961,0.5306971904266389,0.5134996313347452,0.2866727135806758,0.597457627118644,0.8622733276063825
8930e1530dbffff,37.37908359287901,127.11792068506924,41135520,수내1동,분당구,0.820864304458659,0.2723208210090141,0.601446911078801,매우 높음,0.0,0.4750000000000001,0.8782996229002399,1.0,0.6458845812752011,0.8,0.0,0.0,0.0,False,False,부적합,부적합,6,77,,Unknown,0.2856475861424969,0.27601678947651,0.820864304458659,0.820864304458659,0.5240874102182731,0.477836475256186,0.4890261683677385,0.459709335629056,13933.7,9528.0,170,0.6647,44.21,67.41,즉시 확장 구역,66.89,15,0.2678571428571428,1657,0.4176222088111044,0.8048845981605159,0.5691888839726095,0.5918367346938775,0.7833324879228256
8930e024d77ffff,37.34975744899768,127.1128300797184,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,높음,1.0,0.3,0.7668837847103187,1.0,0.7053763111875427,0.8,0.129826,0.184052,0.1840521083304765,True,True,매우 낮음,낮음,8,144,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.3577852268197078,0.2730987644846903,0.2718153676147724,16555.3,12348.0,278,0.7187,39.85,58.34,즉시 확장 구역,38.0,9,0.0441176470588235,1089,0.4664830119375573,0.5744689704551427,0.4905531750406035,0.348314606741573,0.8483579472724432
8930e1cd293ffff,37.46314782106629,127.164384225362,41131610,양지동,수정구,0.0413673771528296,0.0497798714423575,0.0447323748686408,매우 낮음,0.0,1.0,0.8851559821734658,1.0,0.4385362603030993,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,67,,Unknown,0.1411896535624241,0.0466749071445191,0.0413673771528296,0.0413673771528296,0.0726409425736303,0.0028229364954274,0.0603177039367661,0.0625181131396761,7883.1,3294.1,46,0.513,14.66,16.08,관망 구역,45.2,7,0.1029411764705882,44,0.3863636363636363,0.2020053234869921,0.1018024499264304,0.3333333333333333,0.7756170934524872
8930e026107ffff,37.38330924305675,127.03973173002606,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,1.0,1.0,1.0,1.0,0.3704630162935761,0.8,0.29637,0.8,0.8,True,True,낮음,최적,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,1566.1,626.4,6,0.4,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e152127ffff,37.43681073719423,127.1805163366035,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,높음,0.0,0.9125,0.8491600959890298,1.0,0.5233694643184362,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,89,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,6195.6,3676.4,34,0.5118,88.87,27.22,성장 잠재 구역,60.46,28,0.0777777777777777,3286,0.696895922093731,0.2132019671604174,0.1762887572573852,0.321608040201005,0.9493140164101443
8930e15260bffff,37.41731502786544,127.13163345877634,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,보통,0.0,0.9125,0.6794652039766882,1.0,0.5230128862208047,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,188,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,6712.0,3923.3,98,0.5796,23.03,46.22,안정 수요 구역,50.86,42,0.08203125,550,0.3763636363636363,0.5382405433314565,0.3867563125640387,0.6610169491525424,0.8445071867081309
8930e1534b7ffff,37.40234138886256,127.1146408645589,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,매우 높음,0.0,0.65,0.8148782996229001,1.0,0.6000847968956875,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,112,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099,20514.2,10220.4,386,0.8023,67.37,70.91,즉시 확장 구역,63.62,10,0.0641025641025641,2982,0.2961099932930919,0.8009180644811347,0.5426603149768172,0.4285714285714285,0.908632573427714
8930e1cd66fffff,37.459237109237776,127.16142606217608,41131610,양지동,수정구,0.0413673771528296,0.0497798714423575,0.0447323748686408,매우 낮음,0.0,0.9125,0.5080562221460401,1.0,0.4850944054245129,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,288,,Unknown,0.1411896535624241,0.0466749071445191,0.0413673771528296,0.0413673771528296,0.0726409425736303,0.0028229364954274,0.0603177039367661,0.0625181131396761,5485.3,2950.2,104,0.5346,14.66,16.08,관망 구역,45.2,7,0.1029411764705882,44,0.3863636363636363,0.2020053234869921,0.1018024499264304,0.3333333333333333,0.7756170934524872
8930e1c9d17ffff,37.44734567647468,127.0974604651683,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,매우 낮음,0.0,1.0,0.9845731916352416,1.0,0.5549368357718993,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,9,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,3265.3,2271.2,14,0.6429,28.58,48.86,안정 수요 구역,62.72,12,0.0441176470588235,138,0.4927536231884058,0.4243602029057148,0.64839550731704,0.723404255319149,0.7148476360581216
8930e0269c7ffff,37.38586390722426,127.08705890624717,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,낮음,0.0,0.9125,0.9091532396297566,1.0,0.5025360596709565,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,54,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,10266.9,5048.5,26,0.5231,23.14,81.09,즉시 확장 구역,67.16,16,0.0634920634920634,375,0.328,0.8570307701319142,0.7450650572252329,0.4828897338403042,0.8824181102595765
8930e1c9833ffff,37.42691459909513,127.1009850493023,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,매우 낮음,0.0,0.7375,0.778882413438464,1.0,0.618207866048867,0.8,0.0,0.0,0.0,False,False,부적합,부적합,3,132,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,11997.1,7994.3,74,0.5541,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e026eabffff,37.373952881749545,127.05726840928388,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.8,0.8,False,True,부적합,최적,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0,0.0,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c934fffff,37.40110273285877,127.0569144913728,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,1.0,1.0,1.0,0.5758837679818485,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,5278.2,3694.8,6,0.7,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e026c27ffff,37.39131880149085,127.066569243418,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,0.9125,0.7257456290709632,1.0,0.4931433654443294,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,161,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,14869.9,5970.5,160,0.51,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c8e6bffff,37.45516491091274,127.1033617437234,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,매우 낮음,0.0,1.0,0.7583133356187863,1.0,0.5236776834815406,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,141,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,7402.4,4253.4,76,0.5132,28.58,48.86,안정 수요 구역,62.72,12,0.0441176470588235,138,0.4927536231884058,0.4243602029057148,0.64839550731704,0.723404255319149,0.7148476360581216
8930e1c9ab7ffff,37.41453208527345,127.09732354610576,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,보통,0.0,0.4750000000000001,0.9725745629070964,1.0,0.5612336124923446,0.8,0.0,0.0,0.0,False,False,부적합,부적합,6,22,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,5400.7,3631.3,66,0.6333,34.75,59.87,즉시 확장 구역,61.4,18,0.0252808988764044,993,0.3031218529707956,0.6072316978343043,0.4102062990359738,0.3268292682926829,1.0
8930e152503ffff,37.44750611977906,127.15255462960418,41131520,신흥2동,수정구,0.0739779873982822,0.2306599076290831,0.1366507554906026,낮음,0.0,0.9125,0.9262941378128212,1.0,0.4523455431031898,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,44,,Unknown,0.2115977215426277,0.2118454682152606,0.0739779873982822,0.0739779873982822,0.1497307778458304,0.0703249510941774,0.122803315171514,0.1425496090029281,4685.9,2311.5,36,0.4889,23.47,39.14,관망 구역,75.53,30,0.5357142857142857,187,0.3689839572192513,0.3514970891151793,0.4228250191899561,0.6666666666666666,0.8526184983830756
8930e152ecbffff,37.41985029099256,127.17906870449652,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,보통,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.0,0.0,0,0.0,23.03,46.22,안정 수요 구역,50.86,42,0.08203125,550,0.3763636363636363,0.5382405433314565,0.3867563125640387,0.6610169491525424,0.8445071867081309
8930e1533afffff,37.3733731718486,127.15150681028504,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,매우 낮음,0.0,1.0,0.9605759341789508,1.0,0.6076301521621215,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,23,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,8514.2,5991.6,36,0.6389,11.82,51.25,안정 수요 구역,56.1,33,0.171875,151,0.3178807947019867,0.5725466137556667,0.5006348634689541,0.6341463414634146,0.8002295360564364
8930e1c8b03ffff,37.45970129157011,127.13522039364555,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,낮음,0.0,1.0,0.9948577305450804,1.0,0.527026388902552,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,3,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,6114.4,3675.2,14,0.6286,34.94,22.48,관망 구역,56.93,9,0.046875,657,0.4231354642313546,0.2143542045900754,0.2104581960574201,0.72,0.5776880928287509
8930e026da3ffff,37.40412351476744,127.0781134501869,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,보통,0.0,1.0,1.0,1.0,0.5199504337817082,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,3906.4,2437.9,4,0.6,34.75,59.87,즉시 확장 구역,61.4,18,0.0252808988764044,993,0.3031218529707956,0.6072316978343043,0.4102062990359738,0.3268292682926829,1.0
8930e1506a3ffff,37.38268867439966,127.16803068809374,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,매우 높음,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.0,0.0,0,0.0,60.2,60.87,즉시 확장 구역,53.9,6,0.0151515151515151,2145,0.3874125874125874,0.6919578564216569,0.5459936266462968,0.7087719298245614,0.8641462523368525
